Point,Zone,Probe,DAS,Date,depth_5,depth_15,depth_25,depth_35,depth_45,depth_55,depth_65,depth_75,depth_85,Neutron_depth_5,Neutron_depth_15,Neutron_depth_25,Neutron_depth_35,Neutron_depth_45,Neutron_depth_55,Neutron_depth_65,Neutron_depth_75,Neutron_depth_85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,61,13-Feb,34.77468458,48.36779208,54.07771729,54.39732271,55.86859167,56.46532438,55.96416417,56.86878854,57.2115225,31.78406171,44.20816196,49.4270336,49.71915296,51.06389279,51.60930648,51.15124605,51.97807273,52.29133157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,62,14-Feb,31.83286646,47.43904458,54.04848542,54.37917875,55.85268563,56.45974771,55.96281792,56.89191667,57.20384854,29.09523994,43.35928675,49.40031567,49.70256938,51.04935467,51.60420941,51.15001558,51.99921184,52.28431757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,63,15-Feb,28.08663438,46.14715438,53.97775438,54.33792333,55.83752896,56.45925625,55.95323354,56.87409625,57.23960021,25.67118382,42.1784991,49.3356675,49.66486192,51.03550147,51.60376021,51.14125546,51.98292397,52.31699459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,64,16-Feb,24.42427896,44.58994688,53.85988458,54.2956175,55.8364075,56.46532458,55.9609675,56.88148958,57.23230146,22.32379097,40.75521145,49.22793451,49.6261944,51.03447646,51.60930667,51.1483243,51.98968148,52.31032353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,65,17-Feb,21.17996021,42.95551688,53.70077917,54.29597104,55.83285125,56.47697042,55.97576813,56.90044792,57.22462313,19.35848363,39.26134243,49.08251216,49.62651753,51.03122604,51.61995096,51.16185207,52.0070094,52.30330554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,66,18-Feb,18.76835563,41.23490583,53.43395417,54.24516,55.83734188,56.47008229,55.99006958,56.91239188,57.24577833,17.15427705,37.68870393,48.83863411,49.58007624,51.03533048,51.61365521,51.1749236,52.01792618,52.32264139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,67,19-Feb,16.64518438,39.4087425,52.87870625,54.17113292,55.81115083,56.47254104,55.97576667,56.89002104,57.27274479,15.21369852,36.01959065,48.33113751,49.51241549,51.01139186,51.61590251,51.16185074,51.99747923,52.34728874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,68,20-Feb,14.69341813,37.2971425,51.92483292,54.02874313,55.79843271,56.45138188,55.99410688,56.90480833,57.26319521,13.42978417,34.08958825,47.45929729,49.38227122,50.9997675,51.59656304,51.17861369,52.01099481,52.33856042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,69,21-Feb,12.99325896,35.12161563,50.65016688,53.81163667,55.79076396,56.46352042,55.99915375,56.92092292,57.25270792,11.87583869,32.10115669,46.29425253,49.18383592,50.99275826,51.60765766,51.18322653,52.02572355,52.32897504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,70,22-Feb,11.56692833,32.94215375,49.22436146,53.44532146,55.78758563,56.45515458,55.98485333,56.91675208,57.26300792,10.57217249,30.10912853,44.99106637,48.84902381,50.98985327,51.60001129,51.17015594,52.0219114,52.33838924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,71,23-Feb,10.35185071,30.78871979,47.59765271,52.95042438,55.771505,56.45564646,55.97021479,56.90689375,57.2630075,9.461591549,28.14088989,43.50425458,48.39668788,50.97515557,51.60046086,51.15677632,52.01290089,52.33838886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,72,24-Feb,9.320789063,28.77562021,45.73460042,52.24526438,55.74627146,56.46253646,55.97375292,56.88490208,57.26712854,8.519201204,26.30091687,41.80142478,47.75217164,50.95209211,51.60675832,51.16001017,51.9928005,52.34215549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,73,25-Feb,8.540039604,27.30001917,44.09373938,51.43515646,55.70777479,56.432355,55.98350688,56.87542333,57.27162208,7.805596198,24.95221752,40.30167779,47.011733,50.91690616,51.57917247,51.16892529,51.98413692,52.34626258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,74,26-Feb,7.911519438,26.09322229,42.50998354,50.52575917,55.67414917,56.42792771,55.96433,56.8826275,57.29185125,7.231128766,23.84920517,38.85412496,46.18054388,50.88617234,51.57512593,51.15139762,51.99072154,52.36475204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,75,27-Feb,7.423048688,24.86620083,40.79549646,49.34042375,55.60805729,56.42382813,55.95323375,56.88641875,57.28679438,6.784666501,22.72770756,37.28708376,45.09714731,50.82576436,51.57137891,51.14125565,51.99418674,52.36013006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,76,28-Feb,6.912329646,23.70070792,39.08870438,47.82578104,55.50602958,56.43104438,55.93624625,56.88850417,57.28061271,6.317869296,21.66244704,35.7270758,43.71276387,50.73251104,51.57797456,51.12572907,51.99609281,52.35448002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,77,29-Feb,6.532898333,22.76980063,37.61293792,46.32653771,55.38082229,56.39661292,55.93473271,56.88319583,57.27217917,5.971069076,20.81159778,34.37822526,42.34245547,50.61807157,51.54650421,51.1243457,51.99124099,52.34677176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,78,1-Mar,6.566543083,22.29377958,36.66582729,45.155085,55.23386208,56.39218479,55.95474646,56.86708396,57.27724125,6.001820378,20.37651454,33.51256614,41.27174769,50.48374994,51.5424569,51.14263826,51.97651474,52.3513985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,79,2-Mar,6.894959771,21.63458625,35.52950917,43.60870354,55.06044063,56.35515083,55.93406208,56.85135063,57.26038688,6.301993231,19.77401183,32.47397138,39.85835504,50.32524274,51.50860786,51.12373274,51.96213448,52.33599361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,80,3-Mar,6.847830813,20.96085146,34.13877979,41.59070229,54.85803375,56.31566896,55.94701104,56.87352708,57.241285,6.258917363,19.15821823,31.20284473,38.01390189,50.14024285,51.47252143,51.13556809,51.98240375,52.31853449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,81,4-Mar,6.475223,14.15835979,32.7603875,39.66426167,54.56625521,56.25886042,55.93843542,56.874665,57.25420646,5.918353822,12.94074085,29.94299418,36.25313517,49.87355726,51.42059842,51.12772997,51.98344381,52.3303447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,82,5-Mar,6.379981917,18.9540996,31.52821729,38.14971583,54.30136271,56.18456458,55.900105,56.84452958,57.25439354,5.831303472,17.32404703,28.8167906,34.86884027,49.63144552,51.35269203,51.09269597,51.95590004,52.3305157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,83,6-Mar,6.082568896,18.20356351,30.32455813,36.56883271,53.97005,56.11296417,55.85893833,56.83372896,57.22069417,5.559467971,16.63805705,27.71664613,33.4239131,49.3286257,51.28724925,51.05506963,51.94602827,52.29971447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,84,7-Mar,5.723465521,17.09768474,28.47190396,34.21378542,53.39702271,56.01659229,55.83424375,56.80379604,57.21601396,5.231247486,15.62728385,26.02332022,31.27139987,48.80487876,51.19916535,51.03249879,51.91866958,52.29543676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,85,8-Mar,5.339517042,16.05264425,26.76577146,31.65614729,52.85536938,55.89928083,55.73805729,56.7877,57.22162854,4.880318576,14.67211684,24.46391511,28.93371862,48.30980761,51.09194268,50.94458436,51.9039578,52.30056849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,86,9-Mar,5.017230104,15.23656641,25.45590271,29.42152979,52.34904896,55.75068042,55.65421063,56.69135646,57.19074792,4.585748315,13.9262217,23.26669508,26.89127823,47.84703075,50.9561219,50.86794852,51.8158998,52.2723436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,87,10-Mar,4.7423275,14.58085031,24.41937313,27.43131771,51.85432125,55.57603583,55.51518625,56.5884925,57.15706917,4.334487335,13.32689718,22.31930704,25.07222439,47.39484962,50.79649675,50.74088023,51.72188215,52.24156122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,88,11-Mar,4.510241479,14.09187397,23.67350646,25.74305396,51.30361229,55.24907208,55.36047479,56.4898925,57.1434125,4.122360712,12.87997281,21.6375849,23.52915132,46.89150163,50.49765188,50.59947396,51.63176175,52.22907903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,89,12-Mar,4.277453271,13.7496982,23.22194313,24.21911708,50.71497125,54.81638229,55.20887375,56.38290979,57.14509771,3.90959229,12.56722415,21.22485602,22.13627301,46.35348372,50.10217341,50.46091061,51.53397955,52.23061931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,90,13-Mar,4.141879271,13.54241047,22.94294167,22.86691292,50.26585417,54.39770771,55.04584917,56.32107708,57.14528583,3.785677654,12.37776317,20.96984869,20.90035841,45.94299071,49.71950485,50.31190614,51.47746445,52.23079125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,91,14-Mar,3.968241333,13.3494064,22.73057146,21.98462729,49.93122688,54.00659271,54.84108688,56.25043813,57.14921417,3.626972578,12.20135745,20.77574231,20.09394934,45.63714137,49.36202574,50.12475341,51.41290045,52.23438175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,92,15-Mar,3.837783708,13.1884331,22.5390825,21.18701146,49.48730146,53.53437479,54.46768417,56.13375833,57.15819229,3.507734309,12.05422785,20.60072141,19.36492847,45.23139353,48.93041856,49.78346333,51.30625511,52.24258775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,93,16-Mar,3.91273725,13.16570373,22.41867021,20.34035208,49.01532958,53.00039229,53.64748042,55.95844667,57.13555938,3.576241847,12.03345321,20.49066457,18.5910818,44.80001124,48.44235855,49.0337971,51.14602026,52.22190127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,94,17-Mar,6.447404792,14.45556469,22.46372458,19.80312083,48.72932563,52.59890188,52.73467688,55.82226625,57.16848125,5.89292798,13.21238613,20.53184427,18.10005244,44.53860363,48.07539632,48.19949467,51.02155135,52.25199186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,95,18-Mar,6.945734771,14.64549134,22.34524792,19.36390063,48.08543688,51.98385208,51.05699354,55.60623667,57.15613375,6.348401581,13.38597908,20.4235566,17.69860518,43.95008931,47.5132408,46.6660921,50.82410032,52.24070625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,96,19-Mar,6.768153438,14.5527712,22.33738896,18.96301688,47.25814688,51.25711292,49.1127225,55.29910479,57.12864104,6.186092242,13.30123288,20.41637351,17.33219743,43.19394625,46.84900121,44.88902837,50.54338178,52.21557791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,97,20-Mar,6.738641292,14.51874419,22.29884708,18.70850833,46.71104896,50.72157667,47.81114271,55.04256063,57.10938042,6.159118141,13.27013219,20.38114623,17.09957661,42.69389875,46.35952108,43.69938444,50.30890042,52.1979737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,98,21-Mar,14.5990716,18.40691278,22.21475396,18.57005667,46.44326646,50.39308521,47.03429396,54.85478354,57.09461146,13.34355144,16.82391828,20.30428512,16.9730318,42.44914554,46.05927988,42.98934468,50.13727216,52.18447487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,99,22-Mar,19.59188417,20.88767385,22.18346354,18.45831979,46.32815688,50.25277104,46.63242042,54.77781917,57.07797417,17.90698213,19.0913339,20.27568568,16.87090429,42.34393539,45.93103273,42.62203226,50.06692672,52.16926839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,100,23-Mar,20.63003313,21.36113625,22.09223938,18.44023917,46.17886458,50.04818771,45.98518875,54.65726292,57.04396042,18.85585028,19.52407853,20.19230679,16.8543786,42.20748223,45.74404357,42.03046252,49.95673831,52.13817982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,101,24-Mar,21.25365146,21.03828083,20.82291021,18.33266688,45.89921146,49.74583104,45.08595688,54.47195667,57.01799833,19.42583743,19.22898868,19.03213993,16.75605753,41.95187927,45.46768957,41.20856459,49.7873684,52.11445047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,102,25-Mar,19.78111563,20.08840115,20.39568667,17.92208417,45.59961583,49.46290729,44.09563667,54.32079104,56.94368771,18.07993969,18.36079865,18.64165762,16.38078493,41.67804887,45.20909726,40.30341192,49.64920301,52.04653057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,103,26-Mar,18.0163175,19.2823499,20.54838229,17.81497854,45.40104021,49.24081625,43.23835854,54.13601563,56.85116021,16.4669142,17.62406781,18.78122141,16.28289039,41.49655075,45.00610605,39.51985971,49.48031829,51.96196043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,104,27-Mar,15.71883354,18.28931083,20.85978813,17.83720896,45.23201104,48.96789125,42.37856625,53.91501667,56.752205,14.36701386,16.7164301,19.06584635,16.30320899,41.34205809,44.7566526,38.73400955,49.27832524,51.87151537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,105,28-Mar,13.64437792,17.40048281,21.15658771,17.84911208,45.12613667,48.70119021,41.47140458,53.70509292,56.62524292,12.47096142,15.90404129,19.33712117,16.31408844,41.24528892,44.51288785,37.90486379,49.08645493,51.75547203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,106,29-Mar,11.82766646,16.63587583,21.44408521,17.84014688,45.01300271,48.43123396,40.50950021,53.43784229,56.537105,10.81048714,15.20519051,19.59989388,16.30589425,41.14188448,44.26614784,37.02568319,48.84218785,51.67491397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,107,30-Mar,11.24758627,16.43334709,21.61910792,17.822935,44.90874771,48.21337917,39.72052958,53.22108021,56.46130438,10.28029385,15.02007924,19.75986464,16.29016259,41.04659541,44.06702856,36.30456404,48.64406731,51.6056322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,108,31-Mar,23.15846167,23.13174396,23.10502625,19.59957521,46.28925583,49.12921167,39.41926229,53.05467542,56.36775542,21.16683397,21.14241398,21.11799399,17.91401174,42.30837983,44.90409947,36.02920573,48.49197333,51.52012845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,109,1-Apr,22.3714425,23.52961813,24.68779375,19.01647708,45.27291479,49.21400625,39.23289083,52.94671854,56.33121021,20.44749845,21.50607097,22.56464349,17.38106005,41.37944412,44.98160171,35.85886222,48.39330075,51.48672613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,110,2-Apr,24.03406333,27.35322885,30.67239438,21.80673208,45.17351708,49.92154271,39.02695083,52.84232792,56.24761792,21.96713388,25.00085117,28.03456846,19.93135312,41.28859461,45.62829004,35.67063306,48.29788772,51.41032278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,111,3-Apr,23.07271063,28.24044094,33.40817125,23.50838729,44.34295229,49.89427104,38.85176542,52.74496417,56.18149,21.08845752,25.81176302,30.53506852,21.48666598,40.52945839,45.60336373,35.51051359,48.20889725,51.34988186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,112,4-Apr,22.35860313,27.98881,33.61901688,24.09733333,44.00552188,49.61716125,38.60809438,52.67538313,56.13151083,20.43576326,25.58177234,30.72778143,22.02496266,40.221047,45.35008538,35.28779826,48.14530018,51.3042009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,113,5-Apr,21.32752938,27.34402844,33.3605275,24.31670354,43.95457667,49.40772854,38.40974521,52.62669167,56.099875,19.49336185,24.99244199,30.49152214,22.22546704,40.17448308,45.15866389,35.10650712,48.10079619,51.27528575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,114,6-Apr,20.18233792,26.56042177,32.93850563,24.40115958,43.91304521,49.19448313,38.19018479,52.59320667,56.06287917,18.44665686,24.2762255,30.10579415,22.30265986,40.13652332,44.96375758,34.9058289,48.0701909,51.24147156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,115,7-Apr,19.19346813,25.79523594,32.39700375,24.42398208,44.01153063,49.01735083,37.99048271,52.52270104,56.04624146,17.54282987,23.57684565,29.61086143,22.32351962,40.226539,44.80185866,34.7233012,48.00574875,51.22626469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,116,8-Apr,16.79006292,24.1268699,31.46367688,24.05561813,44.04678333,48.78903875,37.56046083,52.4182825,55.98156229,15.34611751,22.05195909,28.75780067,21.98683497,40.25875996,44.59318142,34.3302612,47.91031021,51.16714793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,117,9-Apr,15.20085042,23.00098938,30.80112833,23.83493708,44.17000521,48.67150083,37.27165917,52.35382396,55.92983,13.89357728,21.02290429,28.15223129,21.78513249,40.37138476,44.48575176,34.06629648,47.8513951,51.11986462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,118,10-Apr,15.85144708,23.10223344,30.35301979,23.70188417,44.28121875,48.58855125,37.08101875,52.28729333,55.88201625,14.48822263,21.11544136,27.74266009,21.66352213,40.47303394,44.40993584,33.89205114,47.7905861,51.07616285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,119,11-Apr,14.498995,22.05011896,29.60124292,23.34009021,44.46561208,48.34715042,36.63888125,52.09624521,55.79735854,13.25208143,20.15380873,27.05553603,21.33284245,40.64156944,44.18929548,33.48793746,47.61596812,50.99878571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,120,12-Apr,12.47875271,20.6247649,28.77077708,22.93813271,44.69546125,48.12401875,36.09485646,51.86042167,55.66873271,11.40557998,18.85103512,26.29649025,20.9654533,40.85165158,43.98535314,32.9906988,47.40042541,50.8812217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,121,13-Apr,11.15199229,19.62632583,28.10065938,22.61568146,44.84930021,47.91827833,35.66782667,51.61434625,55.56198021,10.19292095,17.93846181,25.68400267,20.67073285,40.99226039,43.79730639,32.60039358,47.17551247,50.78364991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,122,14-Apr,10.30950006,18.95078493,27.59206979,22.33052646,45.02486729,47.76952771,35.30037063,51.44337021,55.45003271,9.422883055,17.32101743,25.21915179,20.41010118,41.1527287,43.66134833,32.26453876,47.01924037,50.6813299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,123,15-Apr,18.72921683,22.93339977,27.13758271,22.020075,45.12925854,47.64915875,35.04553729,51.27954208,55.40172146,17.11850418,20.96112739,24.8037506,20.12634855,41.24814231,43.5513311,32.03162108,46.86950146,50.63717341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,124,16-Apr,21.31353938,23.84024135,26.36694333,21.63041583,45.17458958,47.55702146,34.8699725,51.19709333,55.33180438,19.48057499,21.78998059,24.0993862,19.77020007,41.28957488,43.46711761,31.87115487,46.7941433,50.5732692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,125,17-Apr,19.68678021,22.61454542,25.54231063,21.2760875,45.25643188,47.43537917,34.57878875,51.06491271,55.21902833,17.99371711,20.66969451,23.34567192,19.44634398,41.36437874,43.35593656,31.60501292,46.67333022,50.47019189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,126,18-Apr,17.21561896,21.03769292,24.85976688,20.98724854,45.34248417,47.25330854,34.17070875,50.86823063,55.10420021,15.73507573,19.22845133,22.72182693,19.18234517,41.44303053,43.18952401,31.2320278,46.4935628,50.36523899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,127,19-Apr,14.37440792,19.31058646,24.246765,20.75970292,45.46719729,47.00883063,33.66210229,50.59357208,55.01180292,13.13820884,17.64987602,22.16154321,18.97436847,41.55701832,42.9660712,30.76716149,46.24252488,50.28078787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,128,20-Apr,12.47867396,18.13258188,23.78648979,20.55873188,45.57603083,46.76635542,33.15073625,50.3866275,54.93175813,11.405508,16.57317984,21.74085167,18.79068094,41.65649218,42.74444885,30.29977293,46.05337754,50.20762693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,129,21-Apr,21.28097208,22.37184271,23.46271333,20.32210833,45.62046292,46.63694958,32.86378563,50.23066,54.88316479,19.45080848,20.44786424,21.44491998,18.57440701,41.69710311,42.62617192,30.03750007,45.91082324,50.16321262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,130,22-Apr,22.69265646,22.74764719,22.80263792,20.02445063,45.61698146,46.50900875,32.63399563,50.12829729,54.84866458,20.741088,20.79134953,20.84161106,18.30234788,41.69392105,42.509234,29.82747201,45.81726372,50.13167943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,131,23-Apr,20.77232479,21.56990271,22.36748063,19.79975354,45.59873833,46.28231917,32.16897021,49.93130563,54.7809775,18.98590486,19.71489108,20.4438773,18.09697474,41.67724683,42.30203972,29.40243877,45.63721335,50.06981344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,132,24-Apr,18.09349375,20.1397101,22.18592646,19.69138104,45.65348104,45.99910854,31.56462208,49.65239125,54.71315,16.53745329,18.40769503,20.27793678,17.99792227,41.72728167,42.04318521,28.85006458,45.3822856,50.0078191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,133,25-Apr,19.99591375,21.23593698,22.47596021,19.8231725,45.78965833,45.86543083,31.15753938,49.44172354,54.68308063,18.27626517,19.4096464,20.54302763,18.11837967,41.85174771,41.92100378,28.47799099,45.18973532,49.9803357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,134,26-Apr,26.59822813,27.4351724,28.27211667,21.137855,46.07795063,46.05422271,31.22532354,49.40232854,54.63371979,24.31078051,25.07574757,25.84071464,19.31999947,42.11524688,42.09355956,28.53994572,45.15372829,49.93521989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,135,27-Apr,26.97983521,28.52754906,30.07526292,20.65261875,45.75652938,46.11307188,31.26536333,49.35423875,54.60749854,24.65956938,26.07417984,27.48879031,18.87649354,41.82146785,42.1473477,28.57654208,45.10977422,49.91125367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,136,28-Apr,27.03449292,29.84477292,32.65505292,21.099195,45.29316563,46.10493688,31.23758333,49.29591396,54.58001875,24.70952653,27.27812245,29.84671837,19.28466423,41.39795339,42.13991231,28.55115116,45.05646536,49.88613714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,137,29-Apr,25.83409688,29.3854175,32.93673813,21.34600333,45.05695375,46.08400792,31.11168104,49.17346396,54.53926333,23.61236455,26.8582716,30.10417865,19.51024704,41.18205573,42.12078324,28.43607647,44.94454606,49.84888668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,138,30-Apr,24.19685417,28.45402177,32.71118938,21.45486167,44.95887854,46.04375292,30.97093854,49.05570813,54.49561396,22.11592471,26.0069759,29.89802709,19.60974357,41.09241499,42.08399017,28.30743783,44.83691723,49.80899116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,139,1-May,21.94238271,27.10974219,32.27710167,21.49049563,44.96479875,46.01761667,30.78905458,48.91749896,54.46616521,20.0553378,24.77830436,29.50127093,19.64231301,41.09782606,42.06010164,28.14119589,44.71059405,49.782075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,140,2-May,18.80845354,25.26257292,31.71669229,21.48109979,45.00016354,45.93214458,30.50708479,48.74790521,54.38822271,17.19092654,23.08999165,28.98905675,19.63372521,41.13014948,41.98198015,27.8834755,44.55558536,49.71083556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,A,1109,141,3-May,15.49534354,23.29069823,31.08605292,21.45213229,45.04097542,45.84110958,30.14616771,48.52619792,54.33394229,14.162744,21.28769818,28.41265237,19.60724891,41.16745153,41.89877416,27.55359729,44.3529449,49.66122325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
