Point	Zone	Probe	DAS	Date	depth_5	depth_15	depth_25	depth_35	depth_45	depth_55	depth_65	depth_75	depth_85	Sum_SWC_Raw.data	SWC_corrected	Precipitation
A2	A	1111	53	43866	35.63990479	44.78523021	48.39122438	51.54494563	50.86442417	49.89256104	51.36873604	40.050885	40.85819458	413.3961058	326.0424905	0
A2	A	1111	54	43867	34.97413271	44.62596271	48.37016563	51.54177396	50.83825188	49.85562063	51.38510125	40.04941688	40.86104417	412.5014698	325.1146981	0
A2	A	1111	55	43868	34.05405958	44.46099292	48.42777688	51.54343583	50.82142958	49.83877896	51.32424813	40.04410063	40.85307417	411.3678967	323.9116376	0
A2	A	1111	56	43869	33.09536771	44.27477875	48.50987917	51.55370083	50.82722083	49.81795563	51.29988938	40.03842688	40.84719417	410.2644133	322.7034593	0.2
A2	A	1111	57	43870	32.55900729	44.12266729	48.51822896	51.55521042	50.80554313	49.78650917	51.25625479	40.05088146	40.84581167	409.5001142	321.9170215	0
A2	A	1111	58	43871	31.46968875	43.72193417	48.49071438	51.55777708	50.81376542	49.77661813	51.23681188	40.09411417	40.8453225	408.0067465	320.334013	0
A2	A	1111	59	43872	29.99252438	43.23123063	48.40848521	51.54041771	50.81152438	49.73559667	51.22260521	40.10575271	40.83770875	405.8858456	318.1339034	0
A2	A	1111	60	43873	28.59088708	42.82603813	48.32486771	51.51174125	50.8046075	49.70226167	51.15354188	40.0926475	40.82786729	403.83446	316.0375452	0.2
A2	A	1111	61	43874	27.19108021	42.31859542	48.2457375	51.46000146	50.80217958	49.66717229	51.08911042	40.0689075	40.82915708	401.6719415	313.8282314	0
A2	A	1111	62	43875	25.16105854	41.1152725	48.09367813	51.42607896	50.79489313	49.61736813	51.06187521	40.05265583	40.82875625	398.1516367	310.1848711	0
A2	A	1111	63	43876	23.01633375	39.83215521	47.92560875	51.36564896	50.77639625	49.58290167	51.03090563	40.03497917	40.82848833	394.3934177	306.3072365	0
A2	A	1111	64	43877	20.92271688	38.51408208	47.6839775	51.28991146	50.78274875	49.56759021	50.99034	40.02374	40.83089583	390.6060027	302.4263657	0
A2	A	1111	65	43878	18.82930396	37.01597167	47.38451375	51.19138458	50.77751896	49.53049938	50.94507438	40.01244479	40.83289708	386.5196086	298.2788305	0
A2	A	1111	66	43879	17.02897375	35.50874104	47.14158438	51.08877063	50.75492167	49.49018604	50.89592646	40.00139583	40.82942396	382.7399238	294.44454	0
A2	A	1111	67	43880	15.46999542	33.92781604	46.82116375	50.98957938	50.73718104	49.48444771	50.83363125	39.98523458	40.82109542	379.0701446	290.7542386	0
A2	A	1111	68	43881	13.99049438	32.38579729	46.46512854	50.86774479	50.64667583	49.4422475	50.79852125	39.96278375	40.82283625	375.3822296	287.1035924	0.2
A2	A	1111	69	43882	12.66140146	30.88964417	46.06993917	50.71093063	50.56633021	49.42255292	50.73467896	39.94655854	40.81427896	371.816315	283.6178356	0
A2	A	1111	70	43883	11.50323708	29.13477813	45.56905875	50.55455708	50.45423813	49.37700083	50.64264958	39.92389271	40.80456521	367.9639775	279.9099177	0.2
A2	A	1111	71	43884	10.49837521	27.07129667	44.92588854	50.37256958	50.32352667	49.35247771	50.54974708	39.90304896	40.79284292	363.7897733	275.9371548	0
A2	A	1111	72	43885	9.633764146	25.26772292	44.16265688	50.18248333	50.17500708	49.30740688	50.45631833	39.88311083	40.77845042	359.8469208	272.2883416	0
A2	A	1111	73	43886	8.977224375	23.96804146	43.46548104	50.05108417	50.05527688	49.29200208	50.21825229	39.85007354	40.76338208	356.6408179	269.4033077	0
A2	A	1111	74	43887	8.455919271	22.94764896	42.68571	49.9069075	49.90206146	49.21998729	49.9822675	39.81255375	40.75990458	353.6729603	266.8518743	0
A2	A	1111	75	43888	8.075103896	22.08910333	41.73538229	49.67922354	49.76223125	49.13661271	49.76493896	39.78421396	40.74893708	350.775747	264.4890697	0
A2	A	1111	76	43889	7.792388417	21.48663625	40.78679313	49.28115854	49.56572313	49.00010854	49.52515083	39.75057646	40.73145688	347.9199922	262.3036652	0
A2	A	1111	77	43890	7.552004	21.03944917	40.17258271	48.90298542	49.38287625	48.77946667	49.25120375	39.70548438	40.7125875	345.4986398	260.4560197	0.8
A2	A	1111	78	43891	7.540685938	20.80774896	39.96890708	48.71171875	49.23567146	48.55071	48.99715813	39.67039	40.69786583	344.1808562	259.4840461	0.2
A2	A	1111	79	43892	7.784783958	20.68196479	39.60436021	48.36613333	48.97725104	48.22331667	48.63801104	39.61517688	40.68207188	342.5730698	258.4765035	3
A2	A	1111	80	43893	7.986565042	20.44614833	39.12905854	47.743465	48.49074646	47.89061229	48.26657458	39.55386417	40.65591708	340.1629515	256.8925153	0
A2	A	1111	81	43894	7.952268083	20.34599354	38.72907458	47.08393771	47.90259	47.54347146	47.84012021	39.46716021	40.61426125	337.478877	255.0681391	0
A2	A	1111	82	43895	8.022764542	20.17224229	38.46211813	46.71627604	47.50004354	47.28762292	47.55520667	39.3791425	40.58076042	335.676177	253.8214767	0
A2	A	1111	83	43896	8.031919	20.17023354	38.29906167	46.34627125	47.17941313	47.01158438	47.20250271	39.27557771	40.53208583	334.0486492	252.7198473	0
A2	A	1111	84	43897	8.041724146	20.16638292	37.90055125	45.25537563	46.43733979	46.65385333	46.57753417	39.11633583	40.44383104	330.5929281	250.4297146	0
A2	A	1111	85	43898	7.925916979	20.11851813	37.44236104	43.95385375	45.41437021	46.12457292	45.83724479	38.94989146	40.27880125	326.0455305	247.3301379	0
A2	A	1111	86	43899	7.819545042	20.02844188	36.92591917	42.92167938	44.27284021	45.26895208	44.83407854	38.73989333	39.98151167	320.7928613	243.6700859	0
A2	A	1111	87	43900	7.705016729	19.87716396	36.28536708	41.98791813	42.97827	44.07258958	43.41906354	38.51843708	39.57322771	314.4170538	239.1854722	0
A2	A	1111	88	43901	7.590202896	19.72205063	35.61481125	41.10844063	41.72305875	42.63082	41.98846438	38.26558625	39.14338667	307.7868215	234.5091276	0
A2	A	1111	89	43902	7.5170765	19.57166313	35.04104521	40.4566425	40.83853438	40.91465229	40.33486708	38.04982313	38.78599542	301.5102996	230.0921484	0
A2	A	1111	90	43903	7.487237021	19.38267667	34.56673396	40.00412521	40.25425708	39.26684833	38.30271042	37.81099938	38.51372021	295.5893083	225.9093676	0
A2	A	1111	91	43904	7.450949771	19.31777208	34.43187167	39.86676521	40.03512542	38.15553688	36.33999208	37.51210542	38.27048042	291.3805989	222.8746875	0.2
A2	A	1111	92	43905	7.462135688	19.22035063	34.249335	39.68123667	39.86551396	37.16394604	34.18950146	37.11620729	37.95025854	286.8984853	219.6214176	0
A2	A	1111	93	43906	7.76259975	19.40655042	34.25590479	39.58124375	39.84858563	36.08846771	31.61311688	36.52326896	37.42105938	282.5007973	216.5146063	9.8
A2	A	1111	94	43907	11.18137498	20.85037479	35.44691458	40.04458667	40.00099271	35.28526479	29.80444875	35.94752854	36.83431438	285.3958002	219.9142918	1.8
A2	A	1111	95	43908	11.87737833	20.34795729	34.72753438	39.13935917	39.70273125	34.4494125	27.78125708	35.00413958	35.65134708	278.6811167	214.9827466	0
A2	A	1111	96	43909	11.67967729	20.12479625	34.21184729	38.68794542	39.78250292	33.76154458	25.83830354	33.77182271	34.26968708	272.1281271	209.7350753	0
A2	A	1111	97	43910	11.37687542	20.16090792	34.06869125	38.58009958	39.98825396	33.34689021	24.58150979	32.85819563	33.24669563	268.2081194	206.4614145	1.2
A2	A	1111	98	43911	16.55189896	21.79810521	34.67762729	38.37666813	40.04496063	33.09898604	23.81662458	32.27295667	32.58103063	273.2188581	212.1503791	13.4
A2	A	1111	99	43912	21.43723125	22.367415	34.31390896	37.99831271	40.04155688	32.89173917	23.32296333	31.88832604	32.23075375	276.4922071	216.3681909	3.2
A2	A	1111	100	43913	23.66401938	23.86585208	33.98982646	37.67600813	40.07837833	32.72147938	22.73959958	31.416725	31.75395688	277.9058452	218.5811114	7.8
A2	A	1111	101	43914	25.90360208	30.09655417	33.73046333	37.26565375	40.17273833	32.51564146	21.88929771	30.68217083	31.07667292	283.3327946	225.2501929	0.4
A2	A	1111	102	43915	25.00655771	31.52546333	33.513205	37.00018271	40.42992396	32.34872729	20.95485146	29.91101417	30.36066521	281.0505908	223.5448982	0
A2	A	1111	103	43916	23.82662646	31.75862542	33.5985125	37.05513375	40.63799208	32.18547563	20.17178563	29.31563542	29.7332275	278.2830144	220.950028	0
A2	A	1111	104	43917	22.26500917	31.47649438	33.8547375	37.21403813	40.81175292	32.05461583	19.57752104	28.84326729	29.16140479	275.2588411	217.8555671	0
A2	A	1111	105	43918	20.08738125	30.66580396	34.13236854	37.37335542	41.02055563	31.95830708	19.03019688	28.36317063	28.54196333	271.1731027	213.5764648	0
A2	A	1111	106	43919	17.91747458	29.50175125	34.31249688	37.50734458	41.27447021	31.85605875	18.45741313	27.86817958	27.8673775	266.5625665	208.797617	0
A2	A	1111	107	43920	16.72258313	28.51423563	34.43089813	37.63373854	41.48063583	31.76022125	18.01689167	27.48630229	27.31619333	263.3616998	205.4964265	7.2
A2	A	1111	108	43921	26.01980813	40.29204146	40.93657646	38.1961275	41.31133104	31.65249563	17.63016208	27.15087167	26.91210625	290.1015202	231.0812439	29
A2	A	1111	109	43922	24.46395792	43.13623688	42.31413313	37.93640917	41.21387167	31.53879	17.32756354	26.89771792	26.62912896	291.4578092	232.2625335	0
A2	A	1111	110	43923	24.54123396	43.64192729	47.56101479	42.62345333	42.64513292	31.20996542	16.8462025	26.65360938	26.30266604	302.0252056	238.6581096	15.6
A2	A	1111	111	43924	23.30257896	42.59860063	48.79622458	42.87392229	42.16991292	31.08154271	16.54052708	26.46616125	26.0564525	299.8859229	236.0641267	0.2
A2	A	1111	112	43925	22.23046396	42.10991833	48.70575979	42.21944646	41.71121958	31.1267025	16.44680875	26.33481667	25.86942146	296.7545575	233.3036783	0
A2	A	1111	113	43926	21.13765875	41.61651438	48.47476333	41.98646979	41.49386875	31.17325375	16.40195	26.24815875	25.73044979	294.2630873	230.9698879	0.2
A2	A	1111	114	43927	20.401375	40.97801896	48.25419417	41.93194354	41.34564438	31.18541938	16.36212792	26.17105375	25.59865667	292.2284338	229.0173564	1.6
A2	A	1111	115	43928	20.1019175	40.30554667	47.98005438	42.02130021	41.23927521	31.21771792	16.340955	26.11351792	25.52772729	290.8480121	227.6808491	0.4
A2	A	1111	116	43929	18.79072625	39.04218083	47.38773	42.13164688	41.23202604	31.27351938	16.31038521	26.05049896	25.37165542	287.590369	224.4447287	0
A2	A	1111	117	43930	17.52763021	37.49919167	46.90605396	42.23413521	41.23168438	31.29555833	16.27696542	25.98097104	25.26725146	284.2194417	221.0443625	2.8
A2	A	1111	118	43931	18.29603708	36.08833208	46.47027771	42.33822875	41.20776896	31.32288042	16.25231604	25.95288813	25.21718188	283.145911	220.0716326	0.4
A2	A	1111	119	43932	17.59951021	34.12063417	45.56490438	42.37810729	41.32402375	31.33419417	16.21921167	25.88855188	25.06674021	279.4958777	216.5685794	0
A2	A	1111	120	43933	16.13053958	31.77640542	44.42095396	42.36978583	41.44223646	31.36725229	16.18072688	25.81095729	24.86164917	274.3605069	211.6141986	0
A2	A	1111	121	43934	15.09254438	29.75963583	43.37781063	42.34775771	41.56628688	31.35637646	16.12825917	25.73044583	24.67198417	270.0311011	207.4992562	1.6
A2	A	1111	122	43935	14.37321375	27.78600125	42.25569479	42.31517479	41.67250438	31.38406583	16.10415708	25.67884375	24.51272438	266.08238	203.8082107	0.4
A2	A	1111	123	43936	20.95970521	26.82811271	41.63394458	42.10510667	41.74158167	31.35570667	16.03672813	25.59938604	24.35738479	270.6176565	209.0966371	15.2
A2	A	1111	124	43937	25.05155646	27.49694729	40.56533021	41.7172975	41.71914479	31.32399875	15.96927604	25.541105	24.22741563	273.6120717	213.0654543	0
A2	A	1111	125	43938	23.68895833	27.14640896	39.37653	41.48660083	41.74091854	31.33620833	15.93855	25.47904625	24.06935792	270.2625792	210.1842561	0
A2	A	1111	126	43939	21.40834708	26.10264583	38.41623583	41.40166188	41.84638271	31.35010708	15.91437604	25.40413146	23.89033625	265.7342242	205.8316277	0
A2	A	1111	127	43940	18.99420958	24.57957854	37.32920646	41.27328104	41.95034	31.40660896	15.87623479	25.30993458	23.61541188	260.3348058	200.6316194	0
A2	A	1111	128	43941	16.97537021	23.0014	36.34737708	41.20215479	42.07413375	31.44409042	15.82777104	25.21126729	23.36898167	255.4525462	195.908216	4.6
A2	A	1111	129	43942	22.83337167	24.20544938	35.66513479	41.00161771	42.12056396	31.41333083	15.77777875	25.14550896	23.21528854	261.3780446	202.7095839	9
A2	A	1111	130	43943	25.41662708	25.38606646	35.29437292	40.74689208	42.10853333	31.40256354	15.74330833	25.0757775	23.08705063	264.2611919	206.1391284	0
A2	A	1111	131	43944	23.98776292	25.04621042	35.00537708	40.68130604	42.10268646	31.41547396	15.73377	24.97829542	22.85233708	261.8032194	203.7194567	0
A2	A	1111	132	43945	21.50306229	24.38845292	34.83862125	40.71644875	42.09500063	31.46823146	15.71349167	24.86014229	22.54884979	258.1323011	199.8958133	0
A2	A	1111	133	43946	21.97390229	24.71354292	35.01070646	40.86248563	42.13831417	31.47372229	15.66927583	24.78172792	22.35481896	258.9784965	200.6806264	29.4
A2	A	1111	134	43947	26.24703104	44.0848575	41.7234975	42.52473688	42.00070188	31.39191375	15.56854729	24.71528188	22.2647775	290.5213452	230.5776092	6
A2	A	1111	135	43948	26.12970063	45.35317458	44.86047938	42.60225292	41.93998063	31.37150604	15.50547729	24.66735063	22.21405896	294.6439811	233.522555	9.4
A2	A	1111	136	43949	25.58479688	45.06422771	48.24402	42.582325	41.96298542	31.34797229	15.4772925	24.62642542	22.14100479	297.03105	234.4964951	2
A2	A	1111	137	43950	24.55389771	44.46291104	48.78783604	42.43887021	41.93648271	31.37195396	15.44409563	24.56568229	21.99442021	295.5561498	232.7661947	0.2
A2	A	1111	138	43951	23.34958563	44.06813625	48.7934175	42.37568583	41.89449104	31.42039958	15.40544083	24.48332708	21.82925271	293.6197365	230.7641196	0.2
A2	A	1111	139	43952	22.05287229	43.5779875	48.66161146	42.43656271	41.86501646	31.44452896	15.36979167	24.42112375	21.66835708	291.4978519	228.5703939	0.2
A2	A	1111	140	43953	20.52851063	42.55641792	48.42830917	42.52669542	41.85852833	31.44688521	15.31398146	24.31675563	21.45212854	288.4282123	225.4161659	0
A2	A	1111	141	43954	18.90497833	41.02107729	48.13690854	42.61788	41.87950875	31.47237479	15.2443375	24.17967583	21.16204167	284.6187827	221.4962655	0
A2	A	1111	142	43955	17.24122521	39.26775771	47.77875729	42.69703875	41.93165625	31.47765438	15.15305104	24.00489021	20.82821729	280.3802481	217.1688006	0
A2	A	1111	143	43956	15.64642729	37.45887313	47.36888813	42.76493771	41.95399188	31.48989542	15.03943833	23.84410042	20.56768417	276.1342365	212.8702917	0
A2	A	1111	144	43957	14.40378229	35.58683	46.89317667	42.81911563	42.00235188	31.49866063	14.92662667	23.71670438	20.37807146	272.2253196	208.9487929	0
A2	A	1111	145	43958	13.25001833	33.69201438	46.29143542	42.87022125	42.0485925	31.49012063	14.83189021	23.59905917	20.19185083	268.2652027	205.033049	0
A2	A	1111	146	43959	12.17236313	31.93148292	45.50721938	42.93788083	42.10302438	31.47405854	14.72420125	23.48480042	20.00113833	264.3361692	201.2346242	0
A2	A	1111	147	43960	10.9928375	30.31248604	44.77502042	43.01861896	42.14296188	31.44059771	14.62944333	23.39949063	19.83517521	260.5466317	197.5552297	1
A2	A	1111	148	43961	10.99861688	29.30910792	44.27255271	43.1041825	42.13242938	31.41187375	14.56698521	23.34961708	19.78475167	258.9301171	196.0759646	7.4
A2	A	1111	149	43962	13.92503417	29.69196292	44.00308708	43.15114563	42.13894771	31.40289875	14.52794979	23.32610271	19.77036688	261.9374956	199.4206644	8.2
A2	A	1111	150	43963	17.61623292	30.31694958	43.91445083	43.18007167	42.15148333	31.37329875	14.50222167	23.31398063	19.75945792	266.1281473	203.9524858	2
A2	A	1111	151	43964	18.60766542	30.39685146	43.77453604	43.20262583	42.1663675	31.35413375	14.49752542	23.31635292	19.73978208	267.0558404	205.0066862	3.2
A2	A	1111	152	43965	19.79748854	30.45578917	43.64145896	43.20303354	42.1804125	31.29735063	14.4911375	23.31253042	19.70906333	268.0882646	206.1978615	0.6
A2	A	1111	153	43966	20.00293438	30.55276604	43.50314688	43.20153813	42.18091417	31.24633229	14.4856	23.30191771	19.70880896	268.1839586	206.3899556	0.2
A2	A	1111	154	43967	19.66503979	30.57607125	43.39099104	43.21553583	42.20015271	31.2085475	14.45645688	23.30218146	19.70448813	267.7194646	205.9587157	0.4
A2	A	1111	155	43968	21.17135938	30.66504896	43.30430625	43.23415833	42.18125063	31.17469729	14.43410625	23.29433208	19.6889225	269.1481817	207.5517903	3.4
A2	A	1111	156	43969	21.11246188	30.85643729	43.24357396	43.28732563	42.15315583	31.17838313	14.40725125	23.28748021	19.69178063	269.2178498	207.6502471	0
A2	A	1111	157	43970	20.692152	30.9228296	43.2417256	43.3237904	42.1482144	31.1755128	14.3844404	23.2684344	19.690622	268.8477216	207.2519745	0
A3	A	1109	20	43833	50.96056034	52.42673862	53.16360172	53.58977069	53.86631276	53.80657345	53.00100655	53.76834724	54.55906759	479.141979	349.5184449	0.4
A3	A	1109	21	43834	50.04872854	51.61261896	54.49271063	54.77571583	55.85568667	55.87513729	54.99488042	55.63609542	56.41915833	489.7107321	355.7262789	0
A3	A	1109	22	43835	48.88386792	51.14499583	54.29081583	54.48667854	55.68834438	55.98588813	55.06315917	55.66566354	56.41432875	487.6237421	353.728212	0
A3	A	1109	23	43836	47.55929208	50.89901667	54.22868938	54.47723917	55.71039313	56.04777042	55.11980771	55.714705	56.40820375	486.1651173	352.2385828	0
A3	A	1109	24	43837	46.13958021	50.70393708	54.18196208	54.46032188	55.73636479	56.07864292	55.18899833	55.79075583	56.44551813	484.7260813	350.7357826	0.2
A3	A	1109	25	43838	44.1858092	50.5193796	54.1428474	54.445555	55.7531922	56.1175042	55.2666224	55.8615018	56.448638	482.7410498	348.7130076	0.2
A3	A	1109	26	43839	42.162375	50.34363792	54.09465729	54.42703729	55.78010521	56.1484275	55.33957729	55.89800625	56.48526104	480.6790848	346.6176187	0
A3	A	1109	27	43840	40.51533208	50.34363792	53.93242604	54.40568521	55.76346542	56.15300458	55.33590125	55.97420167	56.52204458	478.9456988	344.8876495	0
A3	A	1109	28	43841	38.12194063	50.34363792	53.88728563	54.37544146	55.782165	56.18227333	55.36948708	56.00819521	56.51479583	476.5852221	342.5394854	0
A3	A	1109	29	43842	36.50299625	50.34363792	53.80137875	54.36530458	55.79188729	56.21859396	55.4104425	56.07208313	56.54379229	475.0501167	340.96968	0
A3	A	1109	30	43843	35.1331275	50.34363792	53.71350885	54.33389942	55.79151288	56.23160904	55.43430135	56.10977731	56.56745519	473.6588295	339.5765508	0
A3	A	1109	31	43844	33.73686958	50.34363792	53.61597771	54.29632646	55.80086333	56.21646688	55.44288167	56.15688354	56.58134438	472.1912515	338.1215764	0
A3	A	1109	32	43845	32.23373042	50.34363792	53.5168275	54.25439646	55.81638896	56.24101188	55.46361917	56.18190875	56.57502042	470.6265415	336.5751437	0
A3	A	1109	33	43846	30.37097833	50.34363792	53.42206792	54.18461146	55.79843271	56.23201167	55.486545	56.23724938	56.58431854	468.6598529	334.6342232	0
A3	A	1109	34	43847	28.677935	50.34363792	53.331197	54.1495512	55.7905248	56.2666834	55.5121434	56.2582248	56.6050944	466.9349919	332.919249	0
A3	A	1109	35	43848	33.03608542	50.34363792	53.34419833	54.11789646	55.77879792	56.26228833	55.54764688	56.27698458	56.59491708	471.3024529	337.2023564	10.4
A3	A	1109	36	43849	43.94480563	50.34363792	53.32296604	54.08632958	55.74028938	56.288975	55.58465521	56.28169313	56.60254104	482.1958929	347.8982617	0.2
